,Text,Label
13679,;-)) RT @Mmercedesmartin: @mariviromero a ti por resolvernos todas nuestras dudas sobre el mundo de las RRSS,positive
13680,"La agrupación mas grande de Madrid,al completo con RbCb.Los 28 delegados de la agrupación de Latina elegidos en una lista única proRubalcaba",positive
13681,Dos científicos de gran valor Elías Campo y Carlos López Otín premiados en #altoaragoneses 2011,positive
13682,Cenando con mi gran amigo @Kataly91,positive
13683,Y esta noche en discoteca aqua en lanzarote!!!!,positive
13684,"""@pmonserrat: que han hecho? El enlace no me funciona"" Demostrar su fiabilidad robando mi imagen sin permiso:  http://t.co/vU8pcDQs",positive
13685,"Viendo El Gran Debate en Tele5. Geniales Iranzo, Carmen Tomás y @AntonioMiguelC . Buena apuesta de la cadena.",positive
13686,Me asombra el extraordinario poder que tiene la envidia en este país.Ignoran que el mal de los otros acaba siendo el propio...,positive
13687,“@icacabelos: @Jocoserio ?Vamos!!!!”a x el 10%%%!!!!!,positive
13688,"“@Yaye_: #lachispadelavida da gusto ver cine español y que la sala esté llena.Enhorabuena por la película. me ha encantado,sin más” gracias!",positive
13689,“@Agua919:  Cómo describir #lachispadelavida : Parodia del grotesco morbo humano. Brillante idea. Así da gusto ir al cine” gracias amigo,positive
13690,Curiosidad del insomne: ¿Por qué iba a ceder la CEOE ante sindicatos si sabe que el Gobierno hará por decreto lo que la patronal quiere?,negative
13691,Putos amos! http://t.co/BmDtXftM,positive
13692,Muy buenas noches followercetes! http://t.co/wZdohAFs,positive
13694,Hasta mañana. Ya va siendo hora...!!!! Qué buen sabor de boca Mizayaki.,positive
13695,"El aeropuerto de Castellón, q costó 150 mill, ""tapaba"" una recalificación para 40.000 viviendas http://t.co/SLJNLV35",positive
13696,Guindos propone controlar a las autonomías y Montoro le matiza. http://t.co/x5xsRBwD Ya me extrañaba a mi!!,negative
13698,Mucho animo! Vamos muy muy bien!!! RT @MariajePR: Buenas ya muy cerca de Bilbo! @ElenaValenciano @_Rubalcaba_ @AAlvarezAlvarez @patxilopez,positive
13699,"Sobre el divorcio sin abogado,procurador ni juez... http://t.co/mpEaRrIa",positive
13701,En recuerdo a Manuel Broseta... RT @Rubindecendoya El Rincón de Rubín: VIDAS ROTAS EL 15 DE ENERO http://t.co/2NfeNics,negative
13702,SI! RT @AnaVazquez39 @Tonicanto1 Me haces RT?   http://t.co/tAKHWNdV,negative
13703,La emisión de CO2 en el volcán de El Hierro continúa descendiendo http://t.co/j1IA5O25 (ep),negative
13704,La cuesta de enero es la Crisis Deluxe.,negative
13705,¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ? Historias del día por @belategui @vertele,positive
13706,Esto opina el partido? “@PSOE: Con una candidata podemos ir a peor. Y con el otro no vamos a ninguna parte. ¿Qué ha pasado con la cantera?”,positive
13707,""" el 25 de Marzo no nos jugamos mucho, nos lo jugamos todo"" @eliasbendodo #elcambioandaluz",negative
13708,"Precisamente porque creo en la separación de poderes, me repugna el proceso inquisitorial al juez Garzón con inhabilitación preventiva.",negative
13709,Sigo top 11 a 20. Ruedo ibérico. Misericordia. Rojo y. Gatopardo. Forja rebelde. Karenina. Doña Flor. Plaza Diamante. Cien años. Miserables,negative
13710,""" el cambio que proponemos es el cambio tranquilo que tenemos que hacer entre todos "" @javierarenas_pp #elcambioandaluz",positive
13711,"Hay que anotar este nombre: Francesco Schettino, capitán del crucero hundido. Huyó el primero. (Por si se lo encuentran en otro barco).",positive
13712,""" el 25 de Marzo elegimos entre el inmovilismo del @PSOE  y la renovación y la esperanza del @ppandaluz "" @javierarenas_pp #elcambioandaluz",positive
13713,""" los socialistas han multiplicado por 5 la deuda publica en #Andalucia "" @javierarenas_pp #elcambioandaluz",positive
13714,""" no me gustaría ver crecer a mi hijo y verle desesperanzado con la vida, por eso tenemos que trabajar mucho ahora"" @sorayapp",positive
13715,"""Veo 1 partido de mayorías: no podemos olvidarnos de los más desfavorecidos, por ellos nacimos. Nos tenemos que dirigir a las clases medias""",positive
13717,"""Tengo esperanza basada en los principios de la igualdad, la solidaridad y la justicia social, compartidos por una amplia base social""",positive
13718,De verdad han hackeado el Twitter del PSOE? Xq yo diría que más bien les ha traicionado el subconsciente.El tuit decía verdades como puños,positive
13719,Mi hacker se ha comido mis deberes ;-) #excusasPSOE,negative
13720,"Angel Luna, el azote de la corrupción del PP en Valencia explica porque apoya a RbCb http://t.co/StBXX1IY",negative
13721,Os contaremos también que Angelina Jolie le ha pedido trabajo a Pedro Almodóvar... ¡con una cámara por testigo! ¿Qué le ha contestado él?,positive
13722,Hay formas de ajustar incluso 40.000 millones sin desmantelar el Estado del bienestar: http://t.co/Jw8fnJ7P#porquePúblicohacefalta,positive
13725,Los turistas españoles del naufragio. El mal tiempo q llega. ¿Pq los casos d sarampión se han multiplicado x 10? Os lo contamos a las 3.,positive
13726,Ya dentro del avion con @Kataly91 A dormir un poquito ahora y dejar una horita en el aire... http://t.co/BmdqgFwQ,positive
13727,"Anoche jugando hasta las tantas a ""atrapa un millon"" con @_Aliflor_  y @Wallchairfloor Me encanta!!!! http://t.co/x0vPFfcz",positive
13728,"Feliz domingo a tod@s, hoy hasta Dios descansa. Trataré de no entrar al estudio y no escuchar nada de lo hecho estos dias. #NoSeSiPodré.",negative
13729,"Gracias a tod@s los participantes de la Convención, vosotros sois los protagonistas. Junt@s y con humildad haremos #elcambioandaluz",negative
13730,"Merkel persiste en el error. Lo explica @josecdiez en su análisis ""El euro en la encrucijada"". http://t.co/1E8clG0o",positive
13731,En la reunión del Consejo de Política Fiscal y Financiera del martes se establecerá el control previo de la deuda y el déficit de las CCAA,positive
13732,Dos figuras ahora en cartel!#lachispadelavida http://t.co/2qRxfc8D,negative
13733,"Cuando no se trata de un juicio sino de un linchamiento, la sentencia está fijada de antemano. No hay garantías de juicio justo.",negative
13734,Los de color Twitter “@La_Coronel: @pedroj_ramirez De esos 60-70 seguro que hay unos favoritos.”,negative
13735,Martínez-Simancas hace memoria histórica con sus  http://t.co/hiXawo5I vía @el_pais,negative
13736,"@sanchez_sonia @Aguaazulverde @AntonioRNaranjo @MartaRiveraCruz @sgueina @raquelmartos Mira que lo he pensado, pero estoy muy poco despierta",positive
13737,Estoy leyendo un libro que es como una montaña rusa: se pone interesante y se viene abajo. Y vuelta a empezar.,positive
13738,Conoces Sendero de Favores ? http://t.co/3JTd4UI6,negative
13740,"Cuanto daño ha hecho el todo gratis d ZP. Pretenden metro gratis, luz gratis, casas gratis.Los países se suicidan, solo hay q mirar a Grecia",positive
13741,#elcambioandaluz   @ Palacio Congresos de Malaga http://t.co/ASu8KVOq,positive
13742,Por hoy twitter off. Que mañana sea un buen día.,positive
13743,EM publica mañana un importante testimonio sobre un aspecto clave de la sentencia del 11-M. Dentro de una hora lo tendréis en Orbyt.,positive
13744,"Qué sensación? RT @1001Medios: ""Habrá periódicos con sensación de papel… pero serán digitales” dice @nnegroponte http://t.co/Fdzt5Vyh”",negative
13745,"Viajé con él en helicóptero en la campaña del 77. Lo recuerdo gritando más que los motores y señalando al suelo: ""Ese parador lo hice yo"".",positive
13746,"Asi es . Que descanse en paz RT @absioke: @mariviromero al menos ha podido ver como @marianorajoy es presidente, descanse en Paz",negative
13747,"Ahora que se multiplica la corrupción política, concluyamos que Fraga nunca se enriqueció en ninguno de sus muchos cargos.",negative
13749,"Con Michael thomas, Jose Angel Velez y Don Luis Rogelio Rodriguez http://t.co/9oulLSnk",positive
13750,A  Don Manuel Fraga Iribarne : gracias eternas http://t.co/O75E8B6v,positive
13751,Fraga sera velado en su domicilio este lunes y el martes sera trasladado a Perbes(Lugo) donde será enterrado. Es la intención de la familia.,positive
13753,Ha muerto FRAGA. DEP. pero los democratas de carnet no respetan ni un dia de luto a uno de los padres de la Constitucion.,negative
13754,"Portada de 'Público', lunes. Nuevas 'hazañas' de Urdangarin; el siniestro crucero y la muerte de Fraga. http://t.co/yggJpDEG",positive
13755,La hija de Fraga en ABC: &quot;Ha muerto tranquilo&quot;,negative
13756,"Veo que mi educado #trolldeldía, el de ""cara de rana"", es periodista de Intereconomía en Granada https://t.co/fwT98Fks",negative
13758,"La mejor parte es cuando Rajoy presenta a Fraga como un ministro de Información que se la jugó en el franquismo por ""reformista"".",positive
13759,Fraga acabó siendo más moderado que muchos otros en el PP. Un artículo que escribí sobre el tema en el verano de 2010 http://t.co/fuLAy89y,positive
13760,"Recuperado otro cadáver en el Concordia,segun agencia Ansa.Ya son 6 muertos,entre ellos un español.Empresa armadora habla d error dl capitán",negative
13764,A ver si os gusta! b Dias! El cartero llama dos veces | Intereconomía | 689632 http://t.co/JL9RVpkn via @intereconomia,positive
13765,"A ver si os gusta la nueva cabecera.....a mi me encanta..Hoy en #losdesayunosdetve el ministro Soria. Hablamos de energía, paro, Fraga, etc.",positive
13766,Padre constituyente hizo un gran esfuerzo por modernizar y moderar la sociedad española desde su posición liberal conservadora #graciasFraga,negative
13767,Adoro a Sofía Vergara......,positive
13768,Ya está aqui Bern Shcuster!!!;)) http://t.co/5PN9EpX5,negative
13769,"“@JotDownSpain: Pedro J. Ramírez: ""Tengo la inmensa suerte de dedicarme a lo único para lo que sirvo"" http://t.co/xZce0OP2”",negative
13770,El debate sobre las luces y las sombras de Fraga es también un debate sobre la transición http://t.co/NUckn1GK,negative
13771,"En la capilla ardiente de #Fraga. Han pasado Rajoy, Cospedal, Galardón, Cañete, Hernandez Mancha, Marcelino Oreja, Rubalcaba y Blanco...",positive
13772,Todos recuerdan a #Fraga como hombre de estado que lo fue todo en la política española de los últimos 60 años,positive
13773,"Hoy,22h,en@giraldatv,comienza la cuenta atrás:faltan 5 días xa el derbi#Betis-#SevillaFC.Hoy en La Liga,@zoidoalcalde con Guillén y Del Nido",positive
13776,"Hoy dedicamos a @EduMadina la versión de Gwen Stefani del mítico ochentero ""It's my life"" de los Talk Talk http://t.co/60skzOIH",positive
13777,"Vuelve Pons! Después de casi un mes desaparecido, @gonzalezpons estará esta noche en @linternacope",positive
13778,"Sobre el libro de Camps: “La historia de Job que, tras perderlo todo, es repudiado por familiares y conciudadanos"" http://t.co/mGoDvedm",positive
13780,"“@karymonsse: @David_Busta david fechas para mexico existen?”DE MOMENTO NO, YA ME GUSTARIA... un BESAZO!!!",positive
13781,"Rajoy ensalza el papel ""clave"" de Manuel Fraga en la Transición http://t.co/BpURYztl",positive
13782,"El concurso del gran bulevar de Estepona, más cerca http://t.co/9RSaa1lz",positive
13783,Un mensaje en Facebook avisó de que el barco pasaría cerca de la isla http://t.co/n0MDhtKf,positive
13784,"Y retuiteo la mitad de los buenos que me llegan, por no agobiar. #notengoabuela",positive
13786,"“@LaraMcS:Sinceramente, la vi con mis amigas por ver algo. Salimos las cuatro temblando. Peliculón. Este me encanta!!!",positive
13787,“@NewEconomyForum: El vídeo del FE-Tribuna Euskadi con la presidenta del Parlamento vasco http://t.co/JAlq5OQ6,positive
13788,"La frase del día: ""En la vida nada es para siempre"" Cuando a Rajoy le piden q garantice q no volverá a subir impuestos. No cierra la puerta",negative
13789,"gracias! “@InmaBenegasi: @PilarGGranja   Gracias por hacernos entender la economia ,muy buen articulo,bs”",negative
13790,Muy clarificador !La insostenible casta parasitaria española http://t.co/Zf4hB5pD via @DiarioSigloXXI,negative
13791,"El exministro de Aznar, Pío Cabanillas, hijo del histórico Pío Cabanillas Gallas, sobre Fraga: Un gallego como tú. http://t.co/xDE4PxbG",negative
13792,"Ya en Aerópolis, en Sevilla, a punto de empezar @hora25",negative
13794,"En directo,los presidentes d @SevillaFC y @RBetisOficial con @zoidoalcalde.El derbi de #sevillahoy http://t.co/h52G1ni0",negative
13795,"Desde luego RT @jaimegtaboada: Mañana Toma de Posesión de @GarciaMartin_MA a las 11. buen amigo, Gran Político y trabajador infatigable",negative
13796,Como va eso?;-),positive
13797,Me encanta como arregla Julio Reyes...  Hacemos un buen equipo.. Gran acierto trabajar con el para el nuevo disco.,positive
13798,Buenas noches... Y que OS QUIEROOOOOOO!!! con toda mi alma;-),negative
13799,Y si..... ella también estuvo allí! http://t.co/yEGq2z4B,negative
13800,El ultimo gran servicio por la concordia en Espana de don Manuel Fraga http://t.co/2K7GzXR1 vía @Semanaldigital,negative
13801,los instrumentos se suben por las paredes... http://t.co/DfOWZBUM,negative
13802,Buenos días. La sorprendente transmutación d Rajoy da un nuevo paso: apoya la Tasa financiera tras criticar a ZP cuando la propuso en la ONU,negative
13803,Bdías. ¿Os sorprende oir a Rajoy pedir una tasa sobre transacciones? A mi mucho. ¿Os sorprende ver a Garzón en el banquillo? A mi nada.,positive
13804,"Hoy el dia se presenta movido, y empieza con un juez en el banquillo por el 'caso Gurtel': justicia para todos?",positive
13805,Me voy a la concentración en el Supremo. Por la memoria y la justicia para todas las víctimas . Contra la corrupción. Por Garzón.,positive
13806,"Libro por escribir: ""De te quiero un huevo, amiguito del alma, a eres un gilipollas"". Anatomía autonómica del pelotazo-pirotécnico español.",positive
13807,"Comisión de Cultura, Deportes y Juventud (@ Archivo Municipal) http://t.co/SSXvGYtR",positive
13808,"Garzón, hoy en el banquillo por las escuchas a abogados de Gürtel ¿Creéis que será condenado?",positive
13809,Lo único que se dirime desde hoy en el TS es si un juez debe respetar la ley. Es decir si se puede delinquir al perseguir delitos.,positive
13810,"Ja ""principios de ultraismo y solidaridad q presiden el sistema nacional de trasplantes # #MédulaÓsea",positive
13811,Desprecio a las leyes..El TSJA anula la integración del personal de Egmasa en la agencia del enchufismo http://t.co/c3X2Sq0w via @elmundoes,positive
13814,Muy recomendable articulo de @Amartinbeaumont sobre Fraga en La Razón. ¿Una vuelta a su antigua casa o seguirá en La Gaceta?,positive
13815,Entre esta semana y la que viene seguro que anunciaremos la gira acústica de México. besos.,positive
13817,"""AVExperience,la red de ciudades AVE generará riqueza y empleo""#sevillahoy @zoidoalcalde en Madrid. http://t.co/cY73nlfS",positive
